gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT1G51660	5.81335	13.4314	13.3124	12.9969
AT1G51670	0.495457	0.0907551	6.71738	0.567337
AT1G51690	39.9688	40.9646	42.3911	34.9255
AT1G51700	20.4024	6.04712	12.4876	21.2038
AT1G51720	16.1888	16.7024	17.5718	15.8367
AT1G51740	8.50437	11.8079	11.1904	9.73043
AT1G51745	7.64995	8.41596	8.17074	5.15548
AT1G51750	0.00660827	0.0925548	0.00850013	0.0202707
AT1G51760	13.5611	40.6257	52.0386	84.3886
AT1G51770	0.0932047	1.02105	1.37574	0.456211
AT1G51780	0.00753613	0.00716739	0.1433	0.0828177
AT1G51800	8.35225	35.9134	1.29819	0.236086
AT1G51823	0	0	0	0
-	0	0.487291	0.579954	0
AT1G51913	0.267415	0.135065	0	0.422084
AT1G51915,AT1G51920	0.219099	0.425467	2.23496	0.0415854
AT1G51950	38.933	14.492	36.0616	9.88961
AT1G51960	0.139434	0.126773	0.516855	0.49443
AT1G51990	0	0	0.00519088	0
AT1G52010	0	0	0.00699493	0.000447195
AT1G52080	2.70362	7.2415	5.60513	3.59182
AT1G52087	0	0	0.353093	0
AT1G52155	3.89161	10.8406	12.044	16.4606
AT1G52170	0	0	0	0
AT1G52190	75.1638	3.04955	72.775	126.017
AT1G52210	0	0.0014732	0.0088655	0.00150833
AT1G52230	1554.66	5.00694	478.37	822.477
AT1G52260	5.98296	13.6606	9.14987	10.0075
AT1G52310	13.5899	15.4471	33.4139	26.5844
AT1G52315	1.22935	1.51292	1.99945	1.55136
AT1G52320	12.5018	19.3119	11.4942	12.5814
AT1G52330	0.330433	12.9007	0.278857	0.396428
AT1G52347	9.16558	22.2401	7.73586	9.70339
AT1G52360	29.3342	59.2112	49.2117	43.6563
AT1G52370	13.2042	15.1091	15.8635	15.8178
AT1G52380	15.6283	24.048	18.3319	18.3203
AT1G52400	97.418	0.375905	2109.59	935.912
AT1G52410	12.618	0.54445	113.239	76.0244
AT1G52415	0	0.303911	0.235912	0
AT1G52420	15.4089	44.1494	20.4454	17.169
AT1G52440,AT1G52460	0	0.0158598	0.0951791	0.642187
AT1G52470	0	0.00586798	0.328105	9.60489
AT1G52500	7.41034	10.1124	14.3654	9.57352
AT1G52520	3.50624	4.75218	4.11154	3.95136
AT1G52530	0.738021	1.30464	1.57262	2.12344
AT1G52560	0.0389147	0.142299	0.0964437	0.165077
AT1G52580	0.0833623	0.202913	10.4886	1.09794
AT1G52600	20.4245	41.3149	43.986	54.064
AT1G52618,AT1G52620	5.65341	7.35712	7.51687	4.75738
AT1G52650	0.526061	0.39568	0.546683	0.802627
AT1G52660	0.00396751	4.19058	0.116698	0.0149666
AT1G52690	0.439131	4.0997	9.8682	1.17658
AT1G52720	14.5066	40.2312	31.4253	30.8006
AT1G52730	21.825	28.4578	26.5426	23.0551
AT1G52740	141.835	186.873	184.406	128.657
AT1G52760	23.8333	95.8935	56.1653	128.859
AT1G52770	0.868255	0.00297571	0.582908	0.227759
AT1G52780	9.00712	17.9896	11.1287	16.0242
AT1G52800	0.8273	0.546621	0.0438584	0.0651856
AT1G52810	0.0210477	0.0522487	0.183318	0.497847
AT1G52820	1.35201	1.35486	1.9333	1.90416
AT1G52840	0	0	0	0
AT1G52850	0	0	0	0
AT1G52870	98.31	7.50662	37.6748	60.7941
AT1G52905	29.2081	31.981	57.3062	36.5001
AT1G52910	7.3982	27.1677	9.59472	14.6376
AT1G52930	16.306	42.843	28.1382	15.4682
AT1G52940	0.0115623	0	0.641518	0
AT1G52942	0.0181179	0.0344805	0.0170222	0
AT1G52950	0.020934	0.0845525	0.0175998	0.0175375
AT1G52960	0.00198839	0	0.0172535	0.000949865
AT1G52980	37.7928	67.0957	58.1188	33.741
AT1G53010	0.0235286	0.0109561	0.250074	0.012108
AT1G53039	0	0	0	0
AT1G53050	15.4215	22.6961	24.0702	21.3223
AT1G53060	2.97591	1.54051	2.32661	1.07384
AT1G53070	3.6684	7.89364	44.1689	16.9902
AT1G53080	0.136556	0.021074	0.757007	0.06234
AT1G53090	10.9728	3.92737	11.2369	7.50128
AT1G53110	3.24844	3.7505	5.02399	6.73898
AT1G53120	17.3516	8.35259	15.1785	15.0942
AT1G53140	4.48877	5.76087	8.22801	2.89847
AT1G53160	7.71179	0.0871005	61.4649	25.9857
AT1G53163	0.764416	2.4192	0.720301	0.472183
AT1G53165	10.6756	16.8135	11.567	9.89557
AT1G53180	1.99726	19.7802	2.45514	1.57857
AT1G53190	17.9274	18.9946	25.206	17.4536
AT1G53210	153.045	124.244	125.351	150.356
AT1G53220	0	0	0	0
AT1G53233	10.2189	1.17348	7.0132	7.75805
AT1G53250	8.29599	2.67665	6.44367	3.28682
AT1G53270	0.222783	4.49867	0.793923	0.401379
AT1G53290	10.3262	11.8878	13.1885	20.8561
AT1G53300	25.0291	37.7013	43.4377	31.5818
AT1G53330	0.74451	1.13511	0.719145	0.673728
AT1G53345,AT1G53350	7.33843	9.84817	7.89083	8.23986
AT1G53360	0.0192572	0	0.213331	0.076708
AT1G53370	0	0.022756	0.19086	0.0313185
AT1G53390	13.5409	16.0148	7.43321	6.78575
AT1G53400	44.889	46.3979	41.7219	23.3723
AT1G53430	22.1023	39.2985	9.93059	4.3537
AT1G53440	25.8037	26.0055	21.973	14.9248
AT1G53470	1.18609	19.5082	0.511186	0.313024
AT1G53490	3.32357	4.57793	9.28799	2.2739
AT1G53530	5.56525	8.62659	8.90308	6.82961
AT1G53540	0.238757	0.200999	0.0672374	0.0631224
AT1G53542	1.91193	4.74943	3.94304	2.47484
AT1G53543	0	0	0.118536	0.235698
AT1G53550	0	0.00524351	0.0915799	0.0387899
AT1G53570	23.8157	33.3207	15.8772	27.0297
AT1G53590	16.2378	26.1922	14.8668	15.8607
AT1G53600	0.705999	2.04736	0.87656	0.834053
AT1G53660	0.188426	5.61672	0.359806	2.10759
AT1G53670,AT1G53680	87.1928	22.9073	40.5637	47.1856
AT1G53687	0.173723	0.17077	0	0
AT1G53700	0.842015	2.76635	3.17851	1.23127
AT1G53708	0	1.45473	0.172063	0
AT1G53720	7.55589	12.586	11.4068	7.93795
AT1G53730	20.2701	33.3628	19.6983	19.0902
AT1G53800	27.8639	8.03286	18.9642	15.4077
AT1G53810	0	0	0.0239666	0
AT1G53820	0	0	0.288373	0
AT1G53830	0.427854	28.9558	4.27382	0.0319317
AT1G53840	34.3063	49.1594	36.8712	55.8801
AT1G53870	16.853	0.158477	1.06816	0.0519257
AT1G53880	5.6143	6.22701	7.33747	8.27202
AT1G53885	5.39823	8.4714	10.2187	10.1776
AT1G53890	16.853	0.158477	1.06816	0.0519257
AT1G53900	5.6143	6.22701	7.33747	8.27202
AT1G53903	5.44785	8.54465	10.3007	10.2931
AT1G53910	42.2231	132.316	95.9437	80.9432
AT1G53920	4.44157	9.87276	5.30433	2.13222
AT1G53940	0.0842217	8.05142	0.00430533	0
AT1G53970	0	0.9459	0	0.015144
AT1G53990	0.14487	13.2601	0.00483795	0.00490357
AT1G54030	23.7434	76.8243	41.5592	76.2735
AT1G54060	18.5578	20.5387	20.2113	16.2074
AT1G54070	0.0376883	0.0950996	56.1223	6.83326
AT1G54090	12.2627	20.2829	13.5026	11.0951
AT1G54095	0.0139836	2.5174	1.55392	1.64488
AT1G54110,AT1G54115	12.3182	21.0749	15.6516	18.9238
AT1G54120	6.53222	6.04902	4.28758	0.763651
AT1G54130	50.5062	28.8472	39.8599	39.888
AT1G54150	8.68382	10.7555	10.7346	12.2995
AT1G54180	3.61622	5.84805	7.71256	4.25117
AT1G54200	3.43268	4.57443	7.08003	5.07787
AT1G54210	16.1749	19.1983	13.1449	13.3703
AT1G54215	0.369077	0.258937	1.96347	0.261351
AT1G54230	0	0	0.61593	0.00532274
AT1G54240	0	0.0161831	2.65855	0.0560629
AT1G54250	8.10412	14.5027	13.5398	15.9308
AT1G54260,AT1G54270	56.8214	79.4406	95.7136	88.2004
AT1G54300	0.00541495	0.0131903	0.283302	0.0797714
AT1G54310	12.0558	5.33162	9.66245	8.8776
AT1G54340	15.8994	29.0296	28.6882	29.5366
AT1G54350	36.8658	5.21328	21.0741	25.2938
AT1G54360	21.5459	30.4713	23.8062	24.6016
AT1G54400	0.174398	1.10697	1.822	0.605623
AT1G54420	0	0.0755197	0.0455349	0
AT1G54440	8.97066	11.1477	12.9102	17.03
AT1G54445	0	0	1.33584	155.464
AT1G54470	0.0896216	0.136438	0.0501169	0.0539302
AT1G54490	20.7477	29.1171	23.0935	19.0191
AT1G54520	83.9163	17.5059	34.1146	41.8107
AT1G54530	0.682076	6.1023	5.79325	3.08351
AT1G54550	0	0	0.26421	0.0446543
AT1G54575	7.92429	18.5225	24.9795	22.0696
AT1G54580	75.9841	185.094	227.212	194.312
AT1G54600	0.0131192	0.00632676	0.0128514	0.0065361
AT1G54680	4.68124	4.88062	4.17015	3.91017
AT1G54700	2.82419	5.47124	3.4796	2.55495
AT1G54720	0	0	0	0
AT1G54730	29.6221	17.4728	25.1987	14.7492
AT1G54740	55.3803	37.0472	5.44016	2.56196
AT1G54750	0	0.0270738	0	0
AT1G54760	0	0.0524599	0	0.0136759
AT1G54770	13.3127	20.616	20.8741	17.7637
AT1G54780	421.308	6.1253	179.376	273.575
AT1G54820	47.8948	0.972134	23.5913	12.8943
AT1G54830	15.6631	22.1044	35.8126	43.5334
AT1G54850	9.26293	10.9228	13.4179	10.0349
AT1G54870	0.0415755	5.08692	11.2541	0.017032
AT1G54890	0.0048564	15.2264	0.269994	0.0197663
AT1G54905	0	0	0	0
AT1G54920	18.6642	32.9042	23.2762	21.2176
AT1G54940	0.0113386	2.38873	2.5089	3.00341
AT1G54955	0	0.00894316	0	0.0866268
AT1G54960	1.77025	3.83223	4.02303	3.13254
AT1G54970	0.00522754	27.4514	0	0
AT1G54985	0	0	0	0
AT1G54990	13.7907	37.7164	37.0773	28.2184
AT1G55000	39.7312	17.2802	22.0164	28.2456
AT1G55010	5.61176	0	0.174634	0.087025
AT1G55020	4.04747	28.3201	47.2045	35.9418
AT1G55040	2.51393	6.06873	5.69738	3.48581
AT1G55045	0	0	0	0
AT1G55050	0.447845	0.704153	1.9425	1.32258
AT1G55060	0	0	0.0134791	0
AT1G55070	0.00557274	0.0161441	0.0272872	0.0387785
AT1G55090	19.9971	19.3539	23.1376	20.1894
AT1G55120	3.94128	5.77652	19.9317	24.8088
AT1G55130	11.7252	15.0773	23.3102	24.5828
AT1G55150	12.9786	18.0959	17.708	14.0427
AT1G55160	20.1845	32.521	19.2054	20.8149
AT1G55170	6.12182	8.35085	8.65612	7.61048
AT1G55175	0.0141753	0.0420724	0.0423415	0.0420695
AT1G55190	13.2728	23.3321	21.0145	16.7563
AT1G55205	4.37012	13.3397	9.66633	4.76239
AT1G55221	0	0	0.00926232	0
AT1G55230	0.00690304	0.0130627	0	0
AT1G55240	0.0173383	5.67734	0.0390182	0.0233169
AT1G55250	12.8404	15.4495	17.5002	12.8356
AT1G55260	47.0779	4.5862	299.056	381.665
AT1G55265	12.3259	10.2109	29.1465	23.0799
AT1G55310,AT1G55320	27.3539	53.2618	64.2733	46.3568
AT1G55325	15.6607	19.2288	18.961	14.3378
AT1G55340	28.2901	21.8409	30.8166	25.9777
AT1G55370	25.9314	0.140306	11.8611	15.1065
AT1G55460	14.8428	16.0003	18.5425	15.2258
AT1G55475	3.3583	5.76999	3.7889	2.52004
AT1G55480	143.56	2.18725	71.7897	115.79
AT1G55500	14.8887	36.493	15.8884	11.8442
AT1G55510	15.5264	14.5612	20.0343	10.5995
AT1G55546	0.0303775	0	0.29039	0
AT1G55550	1.85602	0.901325	2.30474	4.37876
AT1G55570	0	0.00241305	85.9705	2.59215
AT1G55580	0.214704	3.76347	0.51626	0.315282
AT1G55591	0	0	0	0
AT1G55604	0	0	0	0
AT1G55625	0	0	0	0
AT1G55640	0	0.963453	0.030891	0
AT1G55650	0.0107302	0	0.0519148	2.19568
AT1G55660	0	0	0.211178	0.313645
AT1G55700	0	0.531661	0.0876218	0.019533
AT1G55810	14.2414	31.9677	16.9294	18.9009
AT1G55820	4.20424	11.1486	9.53409	7.09428
AT1G55840	31.153	61.533	56.0218	51.5013
AT1G55850	15.887	46.5604	13.9507	14.4135
AT1G55870	5.21077	9.11556	7.8073	5.18697
AT1G55890	11.3341	23.8177	18.5631	14.2598
AT1G55900	8.542	18.6811	17.7436	13.4057
AT1G55910	7.22943	3.12631	8.3191	23.6954
AT1G55915	1.70037	3.21018	2.52763	1.92406
AT1G55920	38.1901	80.4638	6.50447	8.98423
AT1G55928	0	0	0.136973	0
AT1G55930	10.0267	6.07809	6.06439	5.17209
AT1G55964	0	0	0	0
AT1G56000	13.2496	8.17572	8.57049	8.84081
AT1G56020	2.41535	12.7726	5.42239	1.23922
AT1G56045	221.645	288.661	374.906	245.297
AT1G56050	27.0169	5.65284	20.5536	23.2276
AT1G56085	0.0160496	0.125323	0	0.0309474
AT1G56150	3.73904	0	0.712494	1.55485
AT1G56160	0.0409748	1.23531	0.0750798	0.0865977
AT1G56170	6.46362	4.60348	26.8835	57.9802
AT1G56190	73.4756	43.8321	75.5151	201.233
AT1G56200	110.714	97.437	70.8126	50.5783
AT1G56210	6.71019	7.37263	18.3663	6.83573
AT1G56220	734.615	343.259	285.59	244.875
AT1G56242	0.538191	0.351312	1.29072	0.05885
AT1G56290	5.64463	9.88871	8.38223	6.5915
AT1G56310	7.46954	6.57288	7.4382	6.18744
AT1G56350	3.01897	4.60974	5.17009	3.94436
AT1G56380	0	0	0.00486032	0
AT1G56390	0	0	0.0599167	0.0646516
AT1G56410	0	0	0.310419	0.0325517
AT1G56415	0	0	6.98241	100.188
AT1G56418	1.00151	1.19303	2.05023	1.22758
AT1G56423	8.93512	13.9266	8.8167	10.3648
AT1G56430	11.087	2.79521	0.176589	0.0744185
AT1G56450	65.6459	105.39	105.545	99.4939
AT1G56460	16.7084	29.1408	10.3516	11.7764
AT1G56470	0.1453	0.814289	0.454264	0.166045
AT1G56500	60.0842	4.12048	25.2905	34.0051
AT1G56510	9.38745	0.100614	3.54109	4.13407
AT1G56530	0	0	0	0
AT1G56540	1.03422	1.54254	0.734976	0.698539
AT1G56553	0	0	14.9511	34.7129
AT1G56560	10.9256	14.6832	15.5197	16.9519
AT1G56570	1.77278	2.04417	2.21149	1.28708
AT1G56600	4.2189	4.16536	0.103407	1.77285
AT1G56605	0	0	0	0
AT1G56610	6.34978	6.79766	4.74323	5.73738
AT1G56620	0	0	1.30161	9.37334
AT1G56660	6.6602	31.6628	9.34736	18.7474
AT1G56670	2.84106	3.15795	3.12429	4.18005
AT1G56690	0.85484	1.83416	1.34669	1.2532
AT1G56700	41.8996	139.621	69.7098	102.483
AT1G56730	0	0	0	0
AT1G56740	0	0	0	0
AT1G56750	0	0	0	0
AT1G56760	0	0	0	0
AT1G56770	0	0	0	0
AT1G56780	0	0	0	0
AT1G56790	0	0	0	0
AT1G56800	0	0	0	0
AT1G56810	0	0	0	0
AT1G56820	0	0	0	0
AT1G56830	0	0	0	0
AT1G56840	0	0	0	0
AT1G56850	0	0	0	0
AT1G56860	0	0	0	0
AT1G56870	0	0	0	0
AT1G56880	0	0	0	0
AT1G56890	0	0	0	0
AT1G56900	0	0	0	0
AT1G56910	0	0	0	0
AT1G56920	0	0	0	0
AT1G56930	0	0	0	0
AT1G56940	0	0	0	0
AT1G56950	0	0	0	0
AT1G56960	0	0	0	0
AT1G56970	0	0	0	0
AT1G56980	0	0	0	0
AT1G56990	0	0	0	0
AT1G57000	0	0	0	0
AT1G57010	0	0	0	0
AT1G57020	0	0	0	0
AT1G57030	0	0	0	0
AT1G57040	0	0	0	0
AT1G57050	0	0	0	0
AT1G57060	0	0	0	0
AT1G57070	0	0	0	0
AT1G57080	0	0	0	0
AT1G57090	0	0	0	0
AT1G57100	0	0	0	0
AT1G57110	0	0	0	0
AT1G57120	0	0	0	0
AT1G57130	0	0	0	0
AT1G57140	0	0	0	0
AT1G57150	0	0	0	0
AT1G57160	0	0	0	0
AT1G57170	0	0	0	0
AT1G57180	0	0	0	0
AT1G57190	0	0	0	0
AT1G57200	0	0	0	0
AT1G57210	0	0	0	0
AT1G57220	0	0	0	0
AT1G57230	0	0	0	0
AT1G57240	0	0	0	0
AT1G57250	0	0	0	0
AT1G57260	0	0	0	0
AT1G57270	0	0	0	0
AT1G57280	0	0	0	0
AT1G57290	0	0	0	0
AT1G57300	0	0	0	0
AT1G57310	0	0	0	0
AT1G57320	0	0	0	0
AT1G57330	0	0	0	0
AT1G57340	0	0	0	0
AT1G57350	0	0	0	0
AT1G57360	0	0	0	0
AT1G57370	0	0	0	0
AT1G57380	0	0	0	0
AT1G57390	0	0	0	0
AT1G57400	0	0	0	0
AT1G57410	0	0	0	0
AT1G57420	0	0	0	0
AT1G57430	0	0	0	0
AT1G57440	0	0	0	0
AT1G57450	0	0	0	0
AT1G57460	0	0	0	0
AT1G57470	0	0	0	0
AT1G57480	0	0	0	0
AT1G57490	0	0	0	0
AT1G57500	0	0	0	0
AT1G57510	0	0	0	0
AT1G57520	0	0	0	0
AT1G57530	0	0	0	0
AT1G57560	0.212437	7.26485	1.85619	2.91478
AT1G57565	0	0	0	0.318945
AT1G57570	0.0156782	2.01711	0.0382786	0.510773
AT1G57580	0	0	0	0.444371
AT1G57613	0	0	0	0
AT1G57620	13.1652	31.9549	29.6394	29.5628
AT1G57630	0.312196	1.0365	0.175381	0.0133361
AT1G57650	0	0.060391	0.124206	0.00329033
AT1G57660	152.176	244.887	245.282	178.747
AT1G57700	4.199	8.3431	7.62567	6.96022
AT1G57720	160.32	283.883	194.269	135.352
AT1G57740	0	0	0	0
AT1G57760	0	0	4.36661	1.58229
AT1G57765	18.7557	27.3358	33.5856	34.044
AT1G57770	32.6949	0.347674	14.5141	15.3062
AT1G57780	0.0157395	0	0.0617601	3.52874
AT1G57830	0	0.0663199	0	0
AT1G57835	0	0.0283578	0	0
AT1G57840,AT1G57850	0.0715515	0.0183583	0.106064	0.237849
AT1G57906	0.00945119	0	0.0468837	0.00920088
AT1G58040	0	0	0	0
AT1G58055	0	0	5.08328	187.888
AT1G58070	4.85171	6.97561	5.30299	3.71177
AT1G58090	0	0	0.457503	0
AT1G58122	0.0143657	1.05947	45.2172	4.89586
AT1G58150	4.46172	3.59683	8.40306	11.6512
AT1G58160	3.57232	7.44603	3.90274	5.01416
AT1G58170	0.755695	3.5632	3.79117	3.57241
AT1G58190	3.90531	17.4828	0.102362	0.401837
AT1G58210	7.62942	5.8237	9.34343	6.28971
AT1G58225	0.349951	0.018397	0.335017	0.101733
AT1G58227,AT1G58230	14.6201	23.049	18.4017	15.6232
-	0	0	1.5524	0
AT1G58260	0	0	0	0
AT1G58265	0.0423314	0.0413203	0.0138349	0
AT1G58310	0	0	0.046666	0.00869627
AT1G58330	0.0123656	0.011714	0.0302064	0.0190271
AT1G58340	1.66508	10.5333	3.00661	4.25051
AT1G58360	38.1164	13.8649	87.409	88.5375
AT1G58370	4.31718	17.3045	4.26784	4.32126
AT1G58380	30.8245	78.3718	70.1889	54.6299
AT1G58420	0.552958	1.50266	2.737	1.70571
AT1G58450	0	0	0.0371583	0
AT1G58460	1.18521	0	10.3973	2.13248
AT1G58470	4.54974	4.95459	9.45614	3.77932
AT1G58520	10.2441	5.06084	18.5843	12.7017
AT1G58602	36.1401	0.483955	7.14446	8.04769
AT1G58561	1.23119	0.00657314	0.176405	0.299598
AT1G58643	0.0138943	0.559325	0.083738	0.103548
AT1G58807	31.8963	2.83283	29.886	21.9554
AT1G58808	0.0125866	0.0388452	0.0270372	0.0120009
AT1G58848	23.8146	3.45047	24.3792	17.3138
AT1G58936	0.0138943	0.559325	0.083738	0.103548
AT1G59124	29.1617	2.62598	27.363	20.1583
AT1G59171	0.00404942	0.0978256	0.0515987	0.029888
AT1G59218	22.3578	3.2281	21.9255	15.6293
AT1G59312	0.0138943	0.559325	0.083738	0.103548
AT1G59510	1.8531	2.04026	4.35391	2.1406
AT1G59520	12.1494	18.0012	17.1997	11.883
AT1G59530	0	0.282327	0.0283449	0
AT1G59540	4.96161	6.56602	8.75479	4.03595
AT1G59560	4.71786	4.9979	6.74787	5.76497
AT1G59580	19.5058	52.7576	13.1354	14.5828
AT1G59590	9.39162	34.5757	0.738407	2.06757
AT1G59610	29.3258	40.4256	34.1624	33.5808
AT1G59620	5.01943	1.05104	4.43995	3.25277
AT1G59650	8.41919	16.594	14.2789	13.7488
AT1G59660	1.74215	3.90224	6.96703	6.44627
AT1G59670	0.0279801	0.00663179	0.157101	15.0699
AT1G59680	0	0	0.0170461	0.00865867
AT1G59700	25.8303	3.17896	28.3849	19.908
AT1G59710	8.78603	16.6315	13.2039	9.26573
AT1G59725	0.023981	1.79203	0.0534886	0.0406512
AT1G59740	3.89776	15.6303	24.5215	2.50088
AT1G59750	35.9411	29.1474	38.5042	23.0545
AT1G59790	0.126912	0.0243799	3.82552	0.638674
AT1G59800	0	0	0.079109	10.5477
AT1G59810	0.180574	0	0.0286275	0.101953
AT1G59820	10.7934	19.9295	14.9081	13.996
AT1G59833	0	0	0	0
AT1G59840	22.3582	3.02517	14.0494	15.7878
AT1G59860	0.77622	0.396943	0.766838	1.32824
AT1G59865	0	0.0103351	0.0114137	0.0862544
AT1G59870	157.279	286.329	10.6088	32.3403
AT1G59885	0	0	0	0
AT1G59890	10.8926	17.1649	22.4925	11.9065
AT1G59900	101.496	94.1755	95.469	108.804
AT1G59970	2.61046	9.86979	5.64828	5.86788
AT1G59980	5.29201	4.10873	7.19612	5.56621
AT1G60025	0	0	0	0
AT1G60060	2.03213	0.167443	36.2837	18.0864
AT1G60072	0	0	0	0
AT1G60073	0	0	0	0
AT1G60075	0.00553533	0	0.00540992	0.00546355
AT1G60090	0.00394944	0	0.00384456	0.00389199
AT1G60095	0.0625959	5.23975	0	0.0119789
AT1G60110	1.42078	1.76667	0.0312725	0.00312781
AT1G60130	0.391948	2.06292	0.021528	0
AT1G60170	29.3588	42.1025	31.1314	29.7568
AT1G60190	2.25272	1.82452	2.34959	3.30347
AT1G60200	0	0	0	0
AT1G60220	14.0056	18.3166	18.883	18.2038
AT1G60320	0	0	0.0124579	0
AT1G60370	0	0	0.386623	0
AT1G60400	0	0	0.00601258	1.16432
AT1G60410	0	0.00445691	4.20769	0.69462
AT1G60420	17.2246	46.3793	29.6505	38.1142
AT1G60460	1.44016	0.729221	1.09951	0.758518
AT1G60500	0.00248384	0.0496127	0.0475035	0.0147669
AT1G60510	2.37187	1.96869	2.84706	2.55645
AT1G60520	0.020685	0.677185	1.23739	0.214323
AT1G60530	1.4577	1.13101	2.10559	1.46443
AT1G60545	2.4521	4.12403	4.10328	3.47681
AT1G60570	0	0	0.773295	0.689538
AT1G60620	4.67429	6.89608	8.11162	6.38061
AT1G60625	0	0	0.329928	0.0403637
AT1G60650	9.84154	13.8424	14.6123	11.9482
AT1G60670	9.04992	11.8586	11.2002	9.19753
AT1G60720	0.0669999	0.0209692	0.0435252	0.122055
AT1G60740	0.681543	23.034	126.055	22.8675
AT1G60760	0	0.0316857	2.2171	0.06722
AT1G60783	0.0144241	0	0.0211398	0.0146811
AT1G60815	0	0	0.528171	0.211936
AT1G60835	0	0	0	0
AT1G60870	35.047	9.89364	33.4591	19.2961
AT1G60880	0	0	0.146042	0.0368838
AT1G60900	33.8807	39.4618	43.4283	31.2946
AT1G60910	0	0	0	0
AT1G60950	1583.69	31.734	937.234	1758.58
AT1G60980	0	0.12394	0.00477926	0.0149652
AT1G60983	0	0.033688	0	4.25435
AT1G60985	0	0.0274852	2.36723	2.22227
AT1G60986	0	0.0115627	0.047055	20.6961
AT1G60987	0.0339856	0.0110278	0.122507	14.9532
AT1G60989	12.5236	49.5406	4.00256	2.39697
AT1G61030	6.32157	8.11373	7.46204	6.30183
AT1G61040	9.89582	15.9681	12.9663	9.23099
AT1G61050	0.216129	7.95008	0.786449	0.0354252
AT1G61110	0.0148348	0.0192417	59.5001	0.0247068
AT1G61120	0.0174235	0	1.25359	0.110414
AT1G61150	28.3331	42.7935	41.0199	34.2822
AT1G61165	0.389682	0	0	0
AT1G61170	6.04559	5.28743	13.8283	9.05264
AT1G61180,AT1G61190	44.9782	13.0345	26.8999	20.9432
AT1G61210	9.14921	12.0877	10.1908	7.17333
AT1G61215	1.97696	2.78514	3.40731	0.629187
AT1G61224,AT1G61226,AT1G61230	0.0377143	2.28464	0.203064	0.0437615
AT1G61240	9.78353	11.4618	12.7535	14.7151
AT1G61250	29.9876	71.9999	34.7858	40.6193
AT1G61275,AT1G61290	1.07424	1.41099	5.32691	1.75087
AT1G61320,AT1G61330	0.0631813	0	0.0268019	9.08227
AT1G61340	4.62608	24.1114	10.3983	4.86204
AT1G61350	12.8756	8.93734	15.7066	17.095
AT1G61415	0.623292	0.941911	0.744008	0.364687
AT1G61450	6.13183	4.24046	10.6795	4.7425
AT1G61470	1.08349	0.571759	1.46263	0.452145
AT1G61520	0	33.6115	872.475	1900.08
AT1G61540	0	0.00435235	0.395312	0.0373528
AT1G61542	0	0	0	0
AT1G61575	0.493485	0	0.154288	0.28514
AT1G61600	3.69098	7.41923	4.46295	2.66881
AT1G61610	0.465386	0.0816116	1.05943	0.785144
AT1G61620	23.61	37.5599	31.2715	25.5428
AT1G61630	0	0.0332931	2.9712	0.932262
AT1G61667	4.34407	27.4187	5.70887	8.98134
AT1G61670	17.9054	32.7574	34.6393	48.0885
AT1G61700	0	0.0122258	3.80462	0.115529
AT1G61732	0	0	0.751359	0.367519
AT1G61770	19.0808	54.6534	44.4903	38.8486
AT1G61790	61.6439	124.318	92.4703	96.654
AT1G61795	8.29605	12.2302	3.46511	1.39606
AT1G61800	0.260425	0.0388932	0.984506	44.8657
AT1G61810	1.81956	15.3282	4.06087	48.8533
AT1G61820	2.6552	59.1795	2.22513	10.4803
AT1G61830	0.616362	1.25553	1.25274	0.925458
AT1G61840	0.0944965	5.55172	0.0498688	0.104199
AT1G61850	12.0195	19.2198	15.0244	16.7125
-	0.0319693	0.226206	0.0794695	0.307877
AT1G61910	0	0	0	0
AT1G61920	0.142168	0.480121	0.551419	0.0652964
AT1G61930	0.278331	2.11983	3.21365	1.57511
AT1G61950	0	1.23021	0.00281842	0
AT1G61960	2.92906	3.24086	5.0079	4.39208
AT1G61970	5.34453	4.89499	6.19519	4.34577
AT1G61980	5.2805	6.34398	7.91876	7.98002
AT1G61990	9.62649	13.0715	16.1082	10.7634
AT1G62000	0.0145843	0.0628811	0.043002	3.57343
AT1G62010	2.8157	3.20114	5.71461	3.46603
AT1G62020	22.4135	45.6612	40.0184	38.641
AT1G62040	43.3237	44.9564	48.3698	45.4515
AT1G62070	0	0.0095513	0.00963115	7.33855
AT1G62160	0	0	0.0812668	0
AT1G62170	0.0129857	0.016442	0.04633	0.00433373
AT1G62181	0.730548	0	0	0
AT1G62190	0.0424127	0.378013	3.14069	0.00611979
AT1G62210	0	0	0	0.00748204
AT1G62220	0.0382608	0	0.00901291	0.577068
AT1G62240	0.161408	0.145101	0.390735	0.160446
AT1G62270	0	0	0.175516	0.00545295
-	0.281602	0.0303501	0.453107	0.0513139
AT1G62330	9.71717	17.3192	16.1161	14.4014
AT1G62333	0.0524006	0.0637312	5.15985	331.289
AT1G62350,AT1G62355	1.56924	2.82734	3.16815	2.29601
AT1G62370	1.57895	14.1617	17.5585	3.48505
AT1G62380	409.401	173.859	738.766	161.894
AT1G62400	3.87577	0.673669	1.16337	1.28307
AT1G62410	0	0	0.0581176	0.582141
AT1G62421	0	0.0343591	0	0
AT1G62440	0.376279	16.292	0.190933	0.63386
AT1G62460	0	0.000701065	0.0084688	0.000722048
AT1G62480	141.426	176.899	224.154	215.892
